usuario_id;idade;renda_mensal;curso;periodo_curso;ano_curso;tem_veiculo;prefere_republica;data_cadastro;origem_cidade;recebe_auxilio_familia
331;17;975,68;Psicologia;Integral;2;False;True;2024-09-06;Interior Estado;True
332;22;879,34;Engenharia;Matutino;3;False;True;2024-08-25;Interior Estado;True
333;17;2217,4;Engenharia;Matutino;2;True;False;2024-11-02;Outro Estado;True
334;21;896,33;Medicina;Matutino;5;False;True;2024-08-17;Interior Estado;True
335;18;2795,8;Administração;Noturno;2;True;True;2024-10-12;Interior Estado;True
336;23;2655,5;Psicologia;Noturno;3;False;True;2024-06-14;Mesma Cidade;True
337;25;858,25;Psicologia;Integral;2;False;True;2024-02-19;Outro Estado;True
338;22;2939,75;Direito;Noturno;2;False;True;2024-03-30;Mesma Cidade;False
339;19;1679,85;Medicina;Integral;2;True;True;2024-09-28;Mesma Cidade;True
340;24;1464,84;Administração;Vespertino;2;False;True;2024-08-06;Interior Estado;True
341;25;2860,33;Arquitetura;Matutino;2;False;False;2024-07-06;Mesma Cidade;True
342;17;800,0;Medicina;Noturno;3;True;True;2024-07-28;Mesma Cidade;False
343;21;1612,07;Ciência da Computação;Integral;5;False;True;2024-09-30;Mesma Cidade;True
344;21;897,88;Medicina;Matutino;2;False;False;2024-04-08;Mesma Cidade;True
345;21;808,76;Administração;Vespertino;3;False;False;2024-06-03;Outro Estado;True
346;22;839,37;Arquitetura;Noturno;4;False;True;2024-12-02;Interior Estado;False
347;28;1474,1;Engenharia;Integral;1;True;False;2024-04-20;Mesma Cidade;True
348;22;2272,95;Psicologia;Vespertino;1;False;True;2024-11-27;Mesma Cidade;True
349;24;800,0;Outros;Noturno;5;True;True;2024-07-04;Mesma Cidade;True
350;24;2678,1;Engenharia;Vespertino;1;False;True;2024-11-05;Interior Estado;True
351;20;1224,58;Engenharia;Vespertino;4;False;False;2024-02-09;Outro Estado;True
352;18;3918,13;Direito;Noturno;4;False;False;2024-04-13;Mesma Cidade;True
353;27;1683,7;Direito;Matutino;5;False;True;2024-07-18;Interior Estado;True
354;18;1430,73;Outros;Noturno;1;False;False;2024-01-05;Mesma Cidade;True
355;21;845,18;Outros;Vespertino;4;False;False;2024-10-05;Mesma Cidade;True
356;21;2445,26;Administração;Noturno;1;False;True;2024-12-04;Interior Estado;True
357;21;4000,0;Engenharia;Vespertino;3;True;False;2024-08-31;Mesma Cidade;False
358;26;1050,92;Arquitetura;Vespertino;3;False;False;2024-02-07;Outro Estado;True
359;24;1535,69;Direito;Vespertino;5;False;True;2024-11-26;Outro Estado;True
360;21;800,0;Ciência da Computação;Noturno;4;True;False;2024-02-13;Mesma Cidade;False
361;21;800,0;Psicologia;Integral;3;True;True;2024-05-19;Outro Estado;True
362;18;2698,58;Engenharia;Vespertino;3;True;True;2024-10-06;Interior Estado;True
363;20;1130,87;Administração;Integral;1;False;False;2024-09-19;Outro Estado;True
364;23;1329,45;Medicina;Noturno;2;True;False;2024-05-18;Interior Estado;False
365;25;1074,05;Engenharia;Noturno;1;False;True;2024-11-10;Interior Estado;True
366;29;4000,0;Outros;Vespertino;1;False;False;2024-01-30;Mesma Cidade;True
367;20;1930,53;Ciência da Computação;Vespertino;2;True;False;2024-08-12;Interior Estado;False
368;22;882,95;Administração;Matutino;4;False;True;2024-08-26;Outro Estado;False
369;25;890,42;Direito;Noturno;4;False;True;2024-11-01;Mesma Cidade;True
370;23;3481,0;Psicologia;Noturno;4;True;True;2024-07-19;Mesma Cidade;False
371;18;800,0;Ciência da Computação;Matutino;1;True;True;2024-11-10;Outro Estado;False
372;22;800,0;Psicologia;Matutino;3;False;True;2024-06-23;Outro Estado;False
373;25;1598,28;Engenharia;Matutino;4;False;True;2024-08-26;Mesma Cidade;True
374;19;4000,0;Ciência da Computação;Vespertino;1;False;True;2024-12-02;Mesma Cidade;True
375;24;800,0;Psicologia;Matutino;4;False;True;2024-03-23;Outro Estado;False
376;20;812,58;Administração;Noturno;5;True;True;2024-04-05;Interior Estado;True
377;25;804,22;Engenharia;Integral;4;False;True;2024-02-04;Interior Estado;True
378;21;992,09;Administração;Integral;3;True;True;2024-08-09;Interior Estado;True
379;24;800,0;Medicina;Integral;1;False;False;2024-12-18;Interior Estado;True
380;22;1856,91;Administração;Vespertino;1;False;True;2024-02-21;Interior Estado;True
381;28;2728,92;Psicologia;Matutino;3;True;True;2024-02-09;Mesma Cidade;True
382;18;942,54;Administração;Matutino;5;False;False;2024-01-02;Interior Estado;True
383;24;800,0;Engenharia;Integral;4;False;False;2024-04-06;Interior Estado;False
384;22;1212,74;Arquitetura;Vespertino;1;True;False;2024-09-13;Interior Estado;False
385;18;4000,0;Administração;Vespertino;4;False;True;2024-01-10;Interior Estado;False
386;20;1479,8;Ciência da Computação;Noturno;4;True;False;2024-06-06;Outro Estado;True
387;28;800,0;Psicologia;Matutino;3;False;False;2024-08-03;Mesma Cidade;True
388;25;800,0;Direito;Matutino;2;False;True;2024-11-12;Outro Estado;True
389;19;1171,54;Engenharia;Integral;1;False;False;2024-12-31;Interior Estado;False
390;27;2846,34;Administração;Vespertino;2;False;False;2024-03-07;Interior Estado;True
391;22;1922,32;Direito;Matutino;3;False;True;2024-07-28;Mesma Cidade;True
392;25;1012,12;Medicina;Matutino;4;False;True;2024-02-24;Interior Estado;True
393;20;1306,77;Medicina;Integral;3;False;False;2024-08-30;Interior Estado;True
394;25;1098,17;Engenharia;Matutino;5;True;True;2024-12-07;Interior Estado;True
395;21;800,0;Outros;Noturno;2;True;False;2024-11-16;Outro Estado;False
396;17;1025,0;Medicina;Matutino;1;False;False;2024-03-12;Mesma Cidade;True
397;25;800,0;Ciência da Computação;Noturno;4;False;False;2024-10-02;Mesma Cidade;True
398;22;1772,07;Direito;Vespertino;1;False;True;2024-02-16;Interior Estado;False
399;22;1706,96;Engenharia;Noturno;3;False;False;2024-05-10;Interior Estado;True
400;25;944,61;Direito;Integral;2;False;True;2024-06-21;Interior Estado;True
401;29;2430,82;Psicologia;Noturno;3;True;False;2024-07-12;Outro Estado;True
402;22;1185,8;Engenharia;Noturno;2;False;True;2024-06-19;Interior Estado;True
403;20;800,0;Direito;Noturno;3;False;True;2024-10-08;Mesma Cidade;True
404;26;1679,69;Psicologia;Integral;5;False;True;2024-03-18;Interior Estado;False
405;21;2500,92;Psicologia;Vespertino;1;False;True;2024-03-22;Mesma Cidade;False
406;18;1557,41;Administração;Vespertino;2;False;False;2024-10-30;Mesma Cidade;True
407;27;1110,67;Direito;Vespertino;5;False;True;2024-05-09;Interior Estado;True
408;23;978,38;Administração;Matutino;1;True;True;2024-01-10;Mesma Cidade;True
409;17;800,0;Ciência da Computação;Vespertino;1;True;False;2024-12-11;Mesma Cidade;True
410;21;2735,01;Engenharia;Integral;1;False;True;2024-12-27;Mesma Cidade;True
411;21;958,25;Administração;Integral;2;False;True;2024-10-24;Interior Estado;True
412;21;800,0;Administração;Matutino;1;False;True;2024-12-30;Outro Estado;True
413;24;2242,83;Direito;Vespertino;1;True;True;2024-01-06;Mesma Cidade;True
414;27;800,0;Direito;Noturno;5;False;True;2024-09-15;Mesma Cidade;True
415;18;800,0;Medicina;Matutino;3;False;False;2024-12-28;Mesma Cidade;True
416;26;1629,55;Direito;Matutino;5;True;True;2024-06-25;Outro Estado;False
417;24;2159,44;Psicologia;Noturno;5;False;True;2024-03-18;Outro Estado;True
418;19;2477,52;Engenharia;Integral;1;False;True;2024-09-13;Interior Estado;False
419;22;1737,66;Arquitetura;Integral;1;True;False;2024-03-23;Mesma Cidade;True
420;24;1504,66;Psicologia;Integral;5;False;True;2024-02-20;Outro Estado;True
421;20;1022,22;Outros;Integral;1;False;False;2024-08-05;Interior Estado;True
422;25;1823,61;Outros;Noturno;3;False;True;2024-11-15;Mesma Cidade;False
423;20;3156,3;Engenharia;Noturno;4;False;True;2024-01-07;Interior Estado;False
424;25;1794,62;Administração;Noturno;3;True;False;2024-12-08;Outro Estado;False
425;28;1592,45;Administração;Vespertino;4;False;True;2024-06-12;Outro Estado;True
426;20;825,15;Direito;Noturno;2;False;True;2024-01-13;Mesma Cidade;True
427;24;1699,48;Direito;Noturno;3;False;False;2024-09-19;Interior Estado;False
428;22;800,0;Outros;Vespertino;2;False;True;2024-01-06;Interior Estado;True
429;21;2444,54;Engenharia;Vespertino;1;False;True;2024-03-07;Interior Estado;True
430;21;4000,0;Direito;Noturno;1;False;True;2024-11-13;Interior Estado;True
431;29;1303,12;Engenharia;Integral;1;False;False;2024-05-14;Interior Estado;True
432;17;1030,78;Arquitetura;Matutino;2;False;True;2024-12-17;Interior Estado;True
433;25;3916,38;Ciência da Computação;Noturno;4;True;False;2024-10-30;Interior Estado;True
434;29;3515,75;Engenharia;Matutino;1;False;True;2024-04-19;Interior Estado;True
435;26;1394,11;Ciência da Computação;Noturno;1;True;True;2024-10-03;Interior Estado;True
436;24;3072,7;Outros;Integral;1;True;False;2024-11-21;Mesma Cidade;False
437;17;1418,7;Outros;Noturno;3;False;False;2024-02-02;Interior Estado;True
438;24;896,77;Arquitetura;Integral;3;True;False;2024-01-05;Mesma Cidade;True
439;28;1081,63;Engenharia;Noturno;3;True;True;2024-07-03;Mesma Cidade;True
440;24;2547,37;Ciência da Computação;Matutino;2;False;True;2024-03-01;Interior Estado;False
441;22;1302,73;Arquitetura;Vespertino;5;False;True;2024-06-21;Outro Estado;True
442;20;1664,49;Outros;Vespertino;1;True;False;2024-08-22;Outro Estado;False
443;18;2087,86;Outros;Integral;1;False;True;2024-03-31;Interior Estado;True
444;21;2847,95;Ciência da Computação;Noturno;5;False;True;2024-07-08;Interior Estado;True
445;18;1173,58;Medicina;Noturno;5;False;True;2024-03-12;Interior Estado;True
446;25;1164,08;Outros;Integral;1;False;True;2024-04-11;Mesma Cidade;False
447;20;1627,6;Outros;Integral;2;False;False;2024-02-21;Interior Estado;False
448;25;1106,6;Outros;Noturno;1;False;True;2024-07-12;Interior Estado;True
449;20;1036,76;Arquitetura;Matutino;1;False;True;2024-03-14;Outro Estado;False
450;20;2864,58;Outros;Noturno;2;True;True;2024-07-30;Interior Estado;True
451;21;4000,0;Engenharia;Noturno;2;False;False;2024-11-03;Mesma Cidade;True
452;17;1178,26;Outros;Vespertino;1;False;True;2024-09-24;Interior Estado;True
453;21;1811,71;Outros;Noturno;2;False;True;2024-02-23;Interior Estado;True
454;23;1573,17;Psicologia;Integral;1;False;False;2024-06-27;Outro Estado;True
455;24;2176,09;Administração;Vespertino;1;False;False;2024-04-15;Interior Estado;True
456;17;1690,39;Arquitetura;Integral;3;False;True;2024-04-20;Mesma Cidade;False
457;23;800,0;Engenharia;Matutino;2;False;False;2024-01-03;Interior Estado;False
458;27;1456,71;Administração;Noturno;3;True;True;2024-10-27;Interior Estado;True
459;21;3164,95;Direito;Integral;1;False;False;2024-01-16;Mesma Cidade;True
460;25;3353,37;Administração;Noturno;1;False;True;2024-10-29;Mesma Cidade;True
461;25;1922,81;Administração;Noturno;5;True;True;2024-06-27;Interior Estado;True
462;23;1994,9;Direito;Integral;3;False;False;2024-10-27;Mesma Cidade;True
463;26;3091,93;Arquitetura;Integral;3;False;True;2024-02-17;Outro Estado;True
464;25;800,0;Outros;Vespertino;2;False;True;2024-04-07;Outro Estado;False
465;29;1856,06;Outros;Matutino;2;False;True;2024-05-23;Interior Estado;True
466;23;1880,23;Outros;Matutino;5;False;False;2024-11-19;Outro Estado;True
467;21;800,0;Administração;Noturno;2;False;True;2024-03-11;Mesma Cidade;True
468;20;1156,88;Medicina;Vespertino;1;False;True;2024-08-23;Interior Estado;True
469;20;800,0;Arquitetura;Matutino;4;False;False;2024-04-03;Interior Estado;True
470;20;2717,66;Arquitetura;Noturno;1;True;False;2024-02-03;Outro Estado;True
471;24;1375,98;Outros;Integral;1;False;False;2024-05-17;Interior Estado;True
472;18;1012,85;Engenharia;Vespertino;4;False;False;2024-11-14;Outro Estado;True
473;18;4000,0;Medicina;Noturno;3;False;True;2024-10-07;Mesma Cidade;True
474;17;1112,79;Ciência da Computação;Matutino;4;False;False;2024-12-16;Mesma Cidade;True
475;23;800,0;Engenharia;Integral;5;False;True;2024-07-12;Interior Estado;True
476;27;1855,6;Medicina;Vespertino;1;True;True;2024-05-01;Mesma Cidade;True
477;28;2034,77;Psicologia;Matutino;1;False;True;2024-07-20;Outro Estado;False
478;18;2465,96;Engenharia;Integral;4;False;True;2024-11-21;Interior Estado;False
479;20;800,0;Engenharia;Noturno;1;False;False;2024-12-06;Mesma Cidade;False
480;26;1481,85;Direito;Integral;5;False;True;2024-06-02;Interior Estado;False
481;17;800,0;Psicologia;Matutino;4;False;True;2024-02-06;Outro Estado;True
482;22;800,0;Direito;Noturno;3;True;False;2024-01-08;Mesma Cidade;False
483;29;800,0;Engenharia;Noturno;3;True;True;2024-03-20;Interior Estado;True
484;26;1123,81;Administração;Matutino;3;False;True;2024-11-15;Mesma Cidade;True
485;20;1726,12;Administração;Noturno;1;False;True;2024-02-02;Mesma Cidade;True
486;26;1611,14;Ciência da Computação;Matutino;4;False;True;2024-09-22;Mesma Cidade;True
487;18;938,88;Ciência da Computação;Vespertino;4;False;True;2024-03-23;Mesma Cidade;True
488;23;2118,05;Administração;Noturno;2;False;False;2024-09-10;Outro Estado;True
489;21;1200,23;Outros;Noturno;4;True;True;2024-05-21;Mesma Cidade;False
490;21;2191,42;Medicina;Integral;4;False;False;2024-06-08;Interior Estado;True
491;17;1630,88;Outros;Integral;1;True;True;2024-05-17;Mesma Cidade;True
492;17;3640,79;Medicina;Matutino;3;False;False;2024-09-16;Outro Estado;True
493;22;3142,05;Ciência da Computação;Noturno;5;False;True;2024-06-29;Interior Estado;True
494;25;1841,5;Outros;Noturno;2;False;True;2024-03-16;Mesma Cidade;True
495;22;1279,47;Ciência da Computação;Noturno;1;True;True;2024-08-17;Interior Estado;True
496;27;1994,93;Outros;Integral;1;True;True;2024-02-29;Outro Estado;True
497;25;1961,63;Direito;Noturno;1;False;False;2024-06-06;Interior Estado;True
498;29;4000,0;Medicina;Noturno;1;False;True;2024-02-10;Interior Estado;True
499;20;800,0;Outros;Vespertino;3;True;True;2024-08-13;Interior Estado;True
500;23;800,0;Psicologia;Matutino;5;False;True;2024-06-17;Interior Estado;False
501;22;3295,83;Psicologia;Vespertino;1;False;True;2024-07-20;Mesma Cidade;True
502;23;4000,0;Medicina;Noturno;2;True;False;2024-05-17;Mesma Cidade;True
503;23;882,49;Direito;Noturno;5;False;False;2024-12-27;Interior Estado;False
504;28;1521,26;Medicina;Integral;5;False;True;2024-10-05;Mesma Cidade;True
505;25;807,57;Administração;Noturno;1;False;True;2024-12-08;Outro Estado;False
506;18;3478,44;Outros;Matutino;1;True;True;2024-09-02;Outro Estado;True
507;28;800,0;Engenharia;Matutino;1;False;True;2024-07-31;Mesma Cidade;True
508;23;3045,32;Outros;Matutino;2;False;True;2024-03-14;Interior Estado;True
509;26;800,0;Arquitetura;Noturno;3;False;True;2024-09-13;Outro Estado;True
510;18;1179,31;Outros;Integral;5;False;True;2024-04-24;Interior Estado;True
511;20;800,0;Administração;Matutino;4;True;False;2024-02-18;Interior Estado;True
512;20;800,0;Direito;Vespertino;1;True;True;2024-10-21;Interior Estado;True
513;26;1347,07;Engenharia;Integral;1;True;True;2024-03-07;Mesma Cidade;False
514;25;1305,96;Outros;Noturno;4;False;True;2024-02-04;Interior Estado;False
515;25;818,0;Administração;Noturno;1;False;False;2024-05-10;Mesma Cidade;True
516;26;862,44;Arquitetura;Integral;3;False;False;2024-06-15;Outro Estado;True
517;21;2162,55;Arquitetura;Matutino;1;False;False;2024-04-04;Interior Estado;False
518;21;2201,93;Ciência da Computação;Noturno;5;False;True;2024-06-01;Mesma Cidade;True
519;25;2669,31;Ciência da Computação;Matutino;4;True;True;2024-12-29;Interior Estado;True
520;24;4000,0;Administração;Integral;5;False;True;2024-01-14;Interior Estado;True
521;22;2746,7;Engenharia;Noturno;2;True;False;2024-07-14;Outro Estado;True
522;24;1439,2;Direito;Noturno;1;True;False;2024-05-12;Interior Estado;True
523;18;2325,68;Medicina;Noturno;5;True;True;2024-03-08;Interior Estado;True
524;17;1024,17;Outros;Noturno;1;False;False;2024-07-28;Interior Estado;True
525;22;1234,04;Engenharia;Matutino;3;True;False;2024-06-14;Interior Estado;True
526;17;2087,96;Administração;Matutino;3;True;True;2024-05-14;Interior Estado;True
527;17;3364,11;Direito;Noturno;1;False;False;2024-01-31;Mesma Cidade;False
528;20;800,0;Arquitetura;Noturno;5;False;False;2024-03-02;Interior Estado;True
529;26;1505,98;Engenharia;Matutino;3;False;True;2024-11-09;Mesma Cidade;True
530;29;1349,7;Medicina;Matutino;2;False;False;2024-07-16;Outro Estado;True
531;18;2522,22;Administração;Vespertino;3;False;True;2024-04-12;Mesma Cidade;True
532;18;1088,69;Outros;Matutino;2;False;False;2024-12-28;Interior Estado;True
533;20;2657,76;Administração;Noturno;4;True;False;2024-07-25;Interior Estado;True
534;21;1223,2;Direito;Integral;2;False;False;2024-02-06;Interior Estado;True
535;19;2626,82;Engenharia;Vespertino;5;False;True;2024-11-06;Mesma Cidade;True
536;20;800,0;Outros;Noturno;1;False;False;2024-12-20;Interior Estado;True
537;21;2086,16;Administração;Matutino;3;False;True;2024-11-08;Outro Estado;True
538;26;1231,32;Administração;Integral;1;False;True;2024-08-10;Mesma Cidade;True
539;20;3144,77;Administração;Noturno;3;False;True;2024-02-27;Mesma Cidade;False
540;24;2748,8;Administração;Vespertino;3;False;True;2024-02-25;Outro Estado;True
541;27;1383,26;Administração;Noturno;1;False;True;2024-06-02;Interior Estado;True
542;25;800,0;Outros;Vespertino;2;False;False;2024-07-28;Mesma Cidade;True
543;17;1464,97;Direito;Noturno;2;False;True;2024-09-16;Outro Estado;True
544;25;800,0;Arquitetura;Noturno;3;True;True;2024-12-27;Mesma Cidade;True
545;27;800,0;Engenharia;Noturno;2;False;True;2024-03-20;Interior Estado;False
546;17;4000,0;Administração;Integral;1;False;False;2024-10-29;Mesma Cidade;True
547;21;1231,95;Administração;Matutino;5;False;True;2024-02-10;Mesma Cidade;True
548;23;1728,58;Ciência da Computação;Matutino;2;False;False;2024-04-03;Mesma Cidade;False
549;18;960,63;Administração;Vespertino;5;False;True;2024-12-05;Mesma Cidade;True
550;20;1171,53;Ciência da Computação;Noturno;5;True;True;2024-10-09;Mesma Cidade;True
551;20;1925,66;Ciência da Computação;Integral;3;False;True;2024-02-01;Outro Estado;True
552;20;1195,74;Ciência da Computação;Vespertino;5;False;True;2024-10-19;Mesma Cidade;True
553;25;1032,37;Psicologia;Integral;3;False;True;2024-05-11;Outro Estado;True
554;23;2097,44;Ciência da Computação;Noturno;1;False;True;2024-06-07;Interior Estado;False
555;21;1334,65;Outros;Noturno;5;False;True;2024-11-02;Mesma Cidade;True
556;22;1802,24;Outros;Integral;2;False;True;2024-07-12;Outro Estado;True
557;22;1239,32;Outros;Integral;3;False;True;2024-07-26;Interior Estado;True
558;26;800,0;Engenharia;Noturno;1;False;True;2024-06-26;Interior Estado;False
559;24;1913,13;Ciência da Computação;Vespertino;3;False;True;2024-09-08;Outro Estado;True
560;24;1663,8;Administração;Integral;1;True;False;2024-08-22;Mesma Cidade;False
561;28;4000,0;Outros;Vespertino;1;False;False;2024-07-07;Interior Estado;True
562;20;2794,3;Ciência da Computação;Noturno;1;False;False;2024-02-27;Interior Estado;True
563;28;1525,89;Ciência da Computação;Vespertino;2;False;True;2024-03-13;Mesma Cidade;True
564;20;915,05;Administração;Noturno;2;True;False;2024-09-01;Outro Estado;True
565;25;1205,95;Administração;Noturno;3;False;True;2024-11-19;Interior Estado;True
566;21;1953,88;Ciência da Computação;Vespertino;1;False;True;2024-12-05;Mesma Cidade;True
567;29;1188,15;Engenharia;Vespertino;5;False;True;2024-12-30;Outro Estado;True
568;24;800,0;Arquitetura;Matutino;2;False;True;2024-10-18;Interior Estado;False
